ingredient_id,product_ndc
10857,71971-9104
10857,63388-910
10858,71971-9042
10858,71971-9104
10858,63388-910
10859,71971-9042
10859,71971-9104
10859,63388-910
10860,71971-9042
10860,71971-9104
10860,63388-910
10861,71981-020
10862,71987-008
10862,71987-001
10862,71987-000
10862,49354-062
10863,71993-304
10863,61825-305
10864,71993-304
10864,61825-305
10865,72000-310
10865,66406-0206
10865,67919-041
10866,72028-178
10867,0573-0133
10867,0573-0230
10867,41250-920
10867,0363-0909
10867,0573-0134
10868,72043-0495
10868,72812-149
10868,72812-150
10868,71014-092
10868,70050-100
10868,58809-375
10868,62932-231
10868,69367-188
10868,71270-150
10868,70631-137
10869,72043-2277
10870,72043-2630
10870,72043-2640
10871,72043-2630
10871,72043-2563
10871,72043-2640
10872,72053-004
10873,72064-150
10873,63285-869
10874,72104-062
10874,72104-589
10874,69201-952
10874,73191-325
10874,69201-928
10874,69201-874
10874,72104-588
10874,73191-588
10874,72104-890
10874,72104-362
10875,72104-062
10875,72104-589
10875,69201-952
10875,73191-325
10875,61477-225
10875,69201-928
10875,69201-874
10875,72104-588
10875,73191-588
10875,72104-890
10875,72104-362
10876,72104-062
10876,73191-325
10877,72104-062
10877,72104-589
10877,69201-952
10877,73191-325
10877,69201-928
10877,69201-874
10877,72104-588
10877,73191-588
10877,72104-890
10877,72104-362
10878,72126-007
10879,72147-1804
10879,72147-1803
10879,72147-1802
10879,72147-1801
10880,72187-0102
10881,72189-166
10881,71205-334
10881,72189-148
10882,72189-390
10882,53225-1070
10882,41167-0573
10882,80425-0250
10883,72189-390
10883,53225-1070
10883,80425-0250
10884,72203-007
10884,72203-008
10884,72203-009
10884,72203-005
10884,72203-010
10884,72203-006
10885,72205-183
10885,68001-541
10885,78848-009
10886,72205-201
10886,0310-0088
10886,43265-7462
10886,47234-0088
10887,72241-011
10887,0904-7107
10887,33342-089
10887,55111-352
10887,62756-145
10887,51991-793
10887,46708-063
10887,65862-648
10887,60687-574
10887,62135-900
10887,75834-133
10887,62332-063
10887,71209-012
10888,72257-001
10888,73088-302
10888,20276-510
10888,54973-4102
10888,10356-371
10888,69366-503
10888,71521-025
10888,73076-127
10888,79265-8565
10888,69366-504
10888,10356-365
10888,73076-128
10888,79265-8765
10888,71131-200
10888,72257-050
10888,10356-375
10888,71521-026
10888,80551-301
10888,54973-4103
10889,72265-100
10890,72265-100
10891,72265-100
10892,72266-235
10893,72266-243
10893,0409-1704
10893,70511-161
10894,72277-0001
10894,72968-0004
10894,49744-0001
10894,72968-0003
10894,72968-0002
10895,72277-0001
10895,72968-0004
10895,49744-0001
10895,72968-0003
10895,72968-0002
10896,72277-0001
10896,54973-3343
10896,72968-0004
10896,49744-0001
10896,72968-0003
10896,72968-0002
10896,54973-3333
10897,72277-0001
10897,49744-0001
10897,69676-0071
10898,72277-0001
10898,72968-0004
10898,49744-0001
10898,73274-001
10898,57556-008
10898,72968-0003
10898,72968-0002
10899,72277-0001
10899,43689-0057
10899,72968-0004
10899,43689-0016
10899,49744-0001
10899,62795-1126
10899,72968-0003
10899,72968-0002
10900,72296-060
10901,72296-060
10902,72296-201
10902,62551-213
10903,72296-201
10904,72326-8001
10904,81740-002
10904,11291-243
10904,11527-045
10904,39892-0603
10904,51824-034
10904,79481-0009
10904,11527-044
10904,64854-018
10904,51824-046
10904,81740-001
10904,10237-669
10904,51824-029
10904,79481-0008
10904,11527-180
10905,72342-070
10905,73096-757
10905,82026-609
10905,73096-764
10905,69666-252
10905,73096-755
10905,82026-614
10906,72342-070
10906,72342-010
10907,72342-180
10908,72342-200
10908,72342-190
10909,72346-010
10910,72346-010
10911,72346-120
10912,72346-120
10913,72346-120
10914,72360-341
10914,59316-300
10914,71238-847
10914,59088-434
10914,59316-303
10914,59316-304
10914,59316-302
10914,71356-918
10914,71356-818
10914,70329-730
10915,72363-007
10915,72363-009
10915,72363-008
10916,72414-006
10916,72414-003
10916,72414-005
10916,72414-000
10916,72414-002
10916,72414-004
10917,0574-9855
10917,16714-829
10917,68382-720
10917,51862-580
10917,0904-7166
10917,60687-596
10917,64980-255
10917,63629-8294
10917,65162-778
10917,50546-580
10917,51407-128
10917,70771-1075
10918,72459-013
10918,0924-5204
10918,65517-0005
10918,72932-004
10918,72976-010
10918,47682-234
10918,50814-065
10918,59050-101
10918,59050-414
10918,0924-5203
10918,50814-040
10918,50814-041
10919,72475-001
10920,72481-101
10920,0219-0203
10921,72490-029
10921,72490-013
10921,72490-028
10921,72490-030
10922,72495-201
10923,72520-002
10923,52862-202
10923,72520-001
10923,52862-203
10923,22431-124
10923,30400-210
10924,72524-005
10924,72524-641
10924,48201-004
10924,72524-010
10924,72524-640
10924,72524-604
10925,72562-121
10925,79481-5129
10925,72562-910
10925,73096-759
10925,41167-0079
10925,41167-0815
10925,80551-002
10925,63868-511
10925,0363-3031
10925,55614-661
10925,72839-987
10925,73096-765
10925,63299-001
10925,72839-101
10925,73096-766
10925,51316-899
10926,72593-154
10926,72593-155
10926,64479-202
10927,72602-004
10928,72602-004
10929,72603-105
10929,0143-9022
10929,70710-1688
10929,71731-6121
10929,68462-317
10929,70700-284
10929,0310-7720
10929,70534-002
10929,70860-211
10929,0310-0720
10929,62332-650
10929,71288-555
10929,43598-262
10929,63323-715
10929,25021-462
10929,0781-3079
10929,0781-3492
10929,16714-070
10929,70771-1626
10930,72603-107
10930,43598-427
10930,43598-348
10930,72205-036
10930,16714-928
10930,55111-556
10930,68083-528
10930,72205-031
10930,69097-905
10930,69539-115
10931,72611-740
10931,51662-1478
10931,71872-7226
10931,55154-1557
10931,0409-2016
10931,0409-1778
10931,55154-4745
10932,72654-002
10933,0591-2464
10933,60505-0257
10933,68084-606
10933,16714-883
10933,10702-169
10933,23155-489
10933,68462-275
10933,55566-2600
10933,68001-325
10933,69918-101
10934,72667-020
10935,72667-021
10935,58133-222
10935,72937-026
10935,72937-062
10935,72667-022
10936,72667-033
10936,72667-044
10936,72839-215
10936,50804-083
10936,72344-100
10936,72344-101
10936,72839-183
10936,73978-004
10936,81104-110
10936,61477-223
10936,72839-543
10936,61477-221
10936,67879-304
10936,72667-031
10936,61477-220
10936,77714-002
10936,50804-137
10936,61197-510
10936,61477-218
10936,72667-030
10936,72667-043
10936,72667-045
10936,72839-203
10936,73978-006
10936,44717-070
10936,72667-037
10936,73978-008
10936,75936-227
10936,72839-193
10936,67879-306
10936,69423-125
10936,72344-103
10936,72667-036
10936,72667-038
10936,72667-046
10936,72344-102
10936,83040-003
10936,30807-5005
10937,72667-041
10937,72839-215
10937,72667-040
10937,69423-604
10937,72344-104
10937,72344-105
10937,72344-106
10937,72667-039
10937,69423-389
10937,50804-137
10937,69423-605
10937,72667-035
10937,69423-639
10937,75936-136
10937,69423-336
10937,70626-201
10937,71270-156
10937,72839-159
10937,69423-574
10937,69423-606
10937,72667-047
10938,72667-056
10938,82617-101
10938,72667-054
10938,72667-057
10938,73107-902
10938,65197-815
10938,72667-058
10939,72667-061
10939,72667-063
10939,53329-165
10939,72667-060
10939,72667-062
10939,45334-325
10940,72677-551
10940,75987-150
10941,72683-001
10942,72683-001
10942,54973-4069
10942,0360-0552
10943,72683-001
10944,72683-001
10944,48951-1195
10944,48951-2130
10945,72683-001
10945,43742-1090
10945,43742-1333
10946,72683-001
10946,48951-1195
10947,72683-001
10948,72683-001
10949,72683-001
10949,48951-2046
10950,72688-101
10950,72688-109
10950,26052-030
10950,26052-031
10950,26052-032
10950,72688-107
10950,72688-105
10950,72688-108
10950,72688-102
10950,72688-110
10950,72688-106
10951,0591-2501
10951,57664-024
10951,10631-134
10952,72724-001
10952,73390-101
10952,0904-6627
10952,70000-0490
10952,11822-1224
10952,69256-117
10953,72728-002
10953,47682-218
10953,73118-003
10953,24385-065
10953,47682-031
10953,47682-222
10953,67151-727
10953,71412-110
10953,73408-031
10953,47682-219
10953,63868-980
10953,47682-299
10953,70393-400
10953,42339-001
10953,62011-0045
10953,70897-007
10953,50090-6279
10954,72744-778
10955,72789-080
10955,69539-006
10955,72205-001
10956,72789-136
10956,0093-1063
10956,60429-751
10956,60505-0082
10956,69584-844
10956,0245-0015
10957,72805-031
10958,72805-051
10958,72805-061
10959,72805-051
10959,72805-061
10960,72812-144
10960,79950-014
10960,70680-307
10960,71780-550
10960,72812-148
10960,54312-525
10960,67777-119
10960,70498-1100
10960,69949-340
10960,70498-1150
10960,70680-306
10960,72812-153
10960,81486-001
10960,81486-002
10961,72839-647
10961,46122-572
10961,59898-810
10961,65753-400
10961,69842-952
10961,63868-952
10961,63941-259
10961,11822-1070
10962,72839-647
10962,46122-572
10962,69842-952
10962,63868-952
10962,63941-259
10963,72850-0004
10964,72850-0004
10965,72850-0004
10966,72850-0004
10967,72854-233
10967,72854-231
10967,72854-234
10967,72854-240
10967,72854-232
10968,72865-109
10968,63629-5437
10968,31722-940
10968,63187-838
10968,72865-201
10968,53746-116
10969,72865-130
10969,42806-330
10969,10702-070
10969,63629-1926
10969,0115-1231
10969,63552-090
10969,64896-695
10969,31722-929
10969,35356-967
10969,0054-0283
10969,13107-103
10970,72865-168
10970,13811-701
10970,43602-266
10970,31722-119
10970,0527-1355
10970,0406-3249
10970,42858-338
10970,71335-0233
10970,0574-0293
10970,71335-0229
10970,13107-109
10970,0054-0265
10970,42858-303
10971,72865-169
10971,13811-702
10971,31722-120
10971,43602-267
10971,0574-0294
10972,0591-3692
10972,72819-157
10972,65162-280
10972,16714-866
10972,43975-349
10972,0378-3978
10972,10147-0951
10972,50458-554
10972,27808-222
10972,47335-744
10972,68180-523
10973,72888-100
10973,65162-893
10973,54838-570
10973,66689-735
10973,60505-0404
10973,59651-110
10973,71428-018
10974,72888-101
10974,52817-358
10974,0378-4593
10975,72909-014
10975,63936-8558
10975,70859-028
10975,72909-015
10975,72331-328
10975,65121-715
10976,72937-118
10976,72937-181
10976,72937-811
10977,72937-118
10977,72937-181
10977,72937-811
10978,72972-003
10979,72972-003
10980,72974-415
10980,63285-891
10981,72974-415
10981,0093-5455
10981,51991-474
10981,68462-656
10981,69238-1251
10981,69238-1610
10981,63285-891
10981,60846-232
10981,0378-7295
10981,68180-827
10981,50742-657
10981,75834-129
10982,72974-415
10982,63285-891
10982,63285-871
10983,72976-007
10983,81417-008
10984,73002-221
10984,73002-231
10984,73002-131
10985,73002-221
10985,73002-231
10985,73002-351
10985,73002-321
10986,73002-221
10986,73002-231
10986,47219-200
10986,73002-131
10986,47219-311
10986,47219-300
10986,47219-301
10986,47219-310
10986,47219-342
10987,73002-351
10987,73002-321
10988,73028-401
10988,50268-411
10988,63629-2530
10988,69367-243
10988,69680-144
10988,0574-7090
10988,16477-201
10988,39328-029
10988,50090-6331
10988,10135-751
10988,24689-102
10988,42494-341
10988,65649-411
10988,68071-2259
10988,63629-1994
10988,63629-1995
10988,0713-0503
10988,71205-976
10988,16571-676
10989,73028-401
10990,73040-001
10991,73040-001
10992,73054-126
10992,75936-510
10992,46007-204
10992,73088-106
10992,58274-010
10992,72274-002
10992,75936-252
10992,72805-041
10992,75936-212
10992,81545-102
10992,39765-036
10993,73061-000
10994,73061-000
10995,73061-001
10995,73061-002
10996,73088-202
10996,73088-203
10996,73088-204
10997,73096-065
10998,73128-614
10999,73128-614
11000,73128-614
11001,73162-0001
11001,69780-0006
11002,73162-0001
11002,69780-0006
11002,64578-0095
11003,73162-0001
11003,69780-0006
11004,73162-0001
11004,43742-1481
11004,43742-1599
11004,69780-0006
11004,72349-0001
11004,43742-1047
11004,69727-0002
11004,57520-1346
11004,61300-0001
11004,43742-1876
11004,70327-0001
11004,70327-0002
11004,43742-1662
11004,58264-0013
11005,73162-0001
11005,69780-0006
11006,73162-0002
11006,55714-4765
11006,55714-2534
11006,55714-4732
11006,55714-2463
11006,55714-4792
11006,70964-0001
11006,55714-2512
11006,55714-4748
11006,69780-0002
11006,55714-2550
11006,69028-0003
11006,55714-4756
11006,55714-4811
11007,73162-0002
11007,55714-2503
11007,55714-4834
11007,55714-2430
11007,55714-2499
11007,55714-2562
11007,55714-4826
11007,73162-0003
11007,55714-4765
11007,55714-2475
11007,55714-2534
11007,55714-4732
11007,69780-0003
11007,55714-4792
11007,70964-0001
11007,55714-2538
11007,55714-4761
11007,55714-4758
11007,69780-0002
11007,55714-2386
11007,55714-2459
11007,69028-0003
11007,55714-2388
11007,55714-4811
11008,73162-0002
11008,55714-4765
11008,55714-2534
11008,55714-4732
11008,55714-4792
11008,70964-0001
11008,55714-2404
11008,69780-0002
11008,69028-0003
11008,55714-4811
11009,73162-0002
11010,73162-0002
11010,55714-4751
11010,55714-4765
11010,55714-2534
11010,55714-4732
11010,55714-4792
11010,70964-0001
11010,69780-0002
11010,69028-0003
11010,55714-4811
11011,73162-0002
11011,44911-0457
11011,70964-0001
11011,44911-0660
11011,69780-0002
11011,44911-0523
11012,73162-0002
11012,55714-2481
11012,55714-2499
11012,55714-4749
11012,55714-4822
11012,55714-4792
11012,70964-0001
11012,69780-0002
11012,69028-0003
11012,55714-4811
11013,73162-0002
11013,55714-2485
11013,55714-2548
11013,55714-2420
11013,55714-2514
11013,55714-4751
11013,73162-0003
11013,55714-4822
11013,55714-1534
11013,55714-2450
11013,55714-2534
11013,55714-4732
11013,69780-0003
11013,55714-4792
11013,70964-0001
11013,55714-2512
11013,55714-2538
11013,55714-4754
11013,69780-0002
11013,55714-2386
11013,55714-2455
11013,69028-0003
11013,55714-1525
11013,55714-4811
11013,55714-2566
11013,55714-4809
11014,73162-0002
11014,55714-4792
11014,70964-0001
11014,69780-0002
11014,69028-0003
11014,55714-2388
11014,55714-2432
11015,73162-0002
11015,55714-2514
11015,55714-4792
11015,70964-0001
11015,69780-0002
11015,69028-0003
11016,73162-0002
11016,55714-2499
11016,55714-1519
11016,55714-4792
11016,70964-0001
11016,69780-0002
11016,69028-0003
11016,55714-4811
11017,73162-0002
11017,55714-1524
11017,63479-0104
11017,55714-2559
11017,55714-4792
11017,70964-0001
11017,63479-0304
11017,69780-0002
11017,55714-2550
11017,69028-0003
11017,55714-4756
11018,73289-0060
11019,0054-4858
11019,50742-645
11019,59762-3717
11019,70771-1576
11019,70710-1521
11020,73333-115
11020,73333-120
11021,0591-5661
11021,0904-6216
11021,24658-770
11021,42806-018
11021,53489-478
11022,73386-141
11022,82312-002
11022,73386-142
11022,82225-002
11022,66506-183
11022,66506-186
11023,73408-225
11023,47682-250
11023,47682-255
11023,69396-107
11023,47682-320
11023,47682-330
11023,47682-308
11023,47682-225
11024,0597-0003
11024,11014-0046
11025,0597-0031
11025,82089-101
11025,0378-0871
11025,0591-3508
11026,73440-2800
11026,73440-2801
11027,73440-2800
11027,73440-2801
11028,73440-2800
11028,73440-2801
11029,73442-0004
11030,0054-8146
11030,0054-4146
11030,0574-0107
11031,73456-020
11031,73590-0073
11031,73590-0076
11031,73509-010
11031,73509-020
11031,73509-040
11031,62041-220
11031,73655-020
11031,73590-0079
11031,73590-0071
11031,73590-0077
11031,81418-030
11031,73590-0061
11032,73456-020
11032,73509-030
11032,73590-0073
11032,73509-040
11032,73590-0075
11032,62041-220
11032,73655-020
11032,73590-0071
11032,81418-010
11032,81418-030
11032,73590-0061
11033,73496-003
11033,69968-0397
11033,0573-1957
11033,69968-0133
11033,69968-0414
11033,0573-1958
11033,10812-537
11034,73496-005
11035,73496-005
11035,69937-001
11035,49404-144
11036,73502-586
11036,73502-287
11037,73502-687
11037,73502-288
11038,73503-002
11038,41250-249
11038,76162-190
11038,0904-5259
11038,69968-0693
11038,50066-054
11038,73503-005
11038,55316-205
11038,69968-0763
11038,30142-205
11039,73510-526
11039,72624-526
11040,0597-0087
11041,73528-400
11042,73557-133
11042,83050-251
11042,73557-132
11043,73562-208
11044,73562-208
11045,73562-208
11046,73586-103
11046,63354-261
11046,52854-927
11046,73586-104
11046,73586-106
11046,52854-981
11046,63354-682
11046,72936-010
11046,82759-010
11046,73586-102
11046,73586-107
11046,83154-002
11046,52854-982
11046,73586-105
11046,83154-001
11046,51414-905
11046,52854-983
11047,73586-103
11048,73590-0019
11049,73590-0074
11049,73590-0082
11049,73655-030
11050,73590-0074
11050,73590-0082
11050,73655-030
11051,73650-316
11052,0597-0275
11052,0597-0390
11052,0597-0164
11052,0597-0140
11052,0597-0182
11052,55154-0410
11052,0597-0380
11052,67651-0223
11053,73716-001
11054,73716-001
11055,73716-001
11056,73716-001
11057,73716-001
11058,73750-099
11059,73750-102
11059,33342-151
11060,73750-104
11060,33342-153
11061,73926-736
11061,73926-740
11061,73926-738
11062,73926-736
11062,73926-740
11062,73926-738
11063,73978-009
11063,72667-032
11063,83071-060
11063,72667-034
11064,74196-0005
11064,74196-0004
11064,74196-0006
11065,74346-5160
11065,74346-7160
11065,74346-0162
11065,74346-0016
11066,74401-400
11067,74553-001
11068,74621-022
11068,74621-028
11068,74621-021
11069,74721-0080
11069,74721-0070
11069,74721-0090
11070,74724-0021
11070,74724-0025
11070,74724-0029
11071,74724-0024
11071,74724-0025
11071,74724-0028
11071,74724-0029
11071,74724-0022
11072,74724-0024
11072,74724-0025
11072,74724-0028
11072,74724-0029
11072,74724-0022
11073,74724-0024
11073,74724-0025
11073,74724-0028
11073,74724-0029
11073,74724-0022
11074,74724-0024
11074,74724-0025
11074,74724-0028
11074,74724-0029
11074,74724-0022
11075,74724-0031
11076,74781-010
11076,49283-111
11076,71819-010
11077,74825-2120
11078,74884-075
11078,82131-252
11079,0054-8496
11079,71205-908
11079,0555-0484
11079,0054-4496
11079,42806-358
11079,50742-181
11080,75254-0275
11080,76458-400
11080,77371-010
11080,80579-001
11080,77371-112
11080,79343-001
11080,79937-001
11080,74934-072
11080,77371-111
11080,80579-000
11081,75356-0008
11081,78149-201
11082,75430-012
11082,75430-002
11083,75622-222
11083,75622-633
11083,78058-001
11083,76546-002
11083,78733-111
11084,75632-876
11084,75990-914
11084,77879-006
11084,81349-001
11084,52862-601
11084,63830-876
11084,52674-544
11084,62257-012
11084,64305-006
11084,67147-544
11084,72379-876
11084,55910-589
11084,59503-0544
11084,62257-380
11084,63981-933
11084,49035-710
11084,52862-602
11084,62257-544
11084,62257-686
11084,71023-446
11084,11429-1006
11084,43374-876
11084,68638-876
11084,52862-604
11084,60456-876
11084,62257-161
11084,63830-544
11084,67996-876
11084,61504-002
11084,62257-875
11084,62257-876
11084,62257-950
11084,68663-876
11084,71906-713
11084,11344-713
11084,31507-876
11084,63533-876
11084,63830-950
11084,72234-876
11084,72379-544
11084,74934-015
11084,75990-739
11084,76287-876
11084,16496-544
11084,62257-160
11084,66155-544
11084,68642-876
11084,70205-544
11084,74934-014
11084,43097-876
11084,52862-603
11084,52862-605
11085,75696-0001
11085,75696-0002
11085,75696-0007
11085,76847-301
11085,76847-302
11085,75696-0004
11085,75696-0006
11085,75696-0005
11085,75696-0003
11085,75696-0008
11085,76847-201
11085,76847-202
11086,75771-101
11086,10565-003
11086,30400-101
11086,36800-071
11086,49035-662
11086,52000-009
11086,30400-100
11086,52000-002
11086,52000-051
11086,55319-071
11086,0869-0864
11086,42681-6573
11086,52000-001
11086,55315-271
11086,10565-007
11086,52000-050
11086,72288-212
11086,49035-271
11086,49580-0272
11086,51628-4233
11086,52000-008
11086,52862-022
11086,59640-864
11086,49035-272
11086,51628-4240
11086,58037-002
11086,58037-005
11086,75771-120
11086,78440-009
11086,55315-272
11086,51628-4232
11086,52862-023
11086,55319-072
11086,55910-864
11087,75826-143
11087,51293-694
11087,71205-851
11087,16571-669
11087,0143-1458
11087,13517-758
11087,70752-168
11087,62135-412
11087,63629-2048
11087,63629-2047
11087,13517-694
11088,75834-135
11088,72241-013
11088,62135-902
11088,55111-354
11088,62332-065
11088,71209-014
11088,51991-795
11088,65862-650
11088,62756-147
11088,33342-091
11088,46708-065
11089,75834-219
11089,31722-126
11089,71209-089
11089,0527-2605
11089,47335-794
11089,60429-867
11089,29033-046
11089,43598-944
11089,70771-1652
11089,16714-038
11089,43602-395
11089,67877-729
11089,68001-499
11089,63629-9284
11089,64980-581
11089,72865-200
11089,70710-1352
11089,13811-715
11089,63629-2101
11089,68025-082
11090,0054-8550
11090,47781-482
11090,50268-527
11090,51407-121
11090,0555-0572
11090,50090-5457
11090,70518-3263
11090,71335-1772
11090,59651-182
11090,71335-1118
11090,0054-4550
11090,0378-0014
11090,16729-486
11090,47335-235
11090,42291-505
11090,50090-3418
11090,70518-2711
11090,69238-1423
11091,75854-308
11091,75854-313
11091,42192-320
11091,75854-315
11091,42192-321
11091,75854-309
11091,75854-316
11092,75854-308
11092,75854-309
11093,75854-308
11093,75854-309
11094,75854-308
11094,15370-250
11094,75854-315
11094,75854-309
11095,75854-308
11095,75854-309
11096,75854-308
11097,75854-801
11098,75936-165
11098,83046-365
11098,65753-600
11098,65753-601
11099,75936-165
11100,75936-233
11100,42627-256
11100,42627-448
11100,75936-220
11100,75936-237
11100,42627-260
11100,42627-438
11100,42627-444
11100,42627-446
11100,42627-447
11100,75936-228
11100,75936-231
11100,75936-234
11100,42627-258
11100,42627-439
11100,42627-443
11100,75936-218
11100,75936-230
11100,42627-261
11100,42627-262
11100,75936-219
11100,75936-229
11100,42627-263
11100,42627-440
11100,42627-441
11100,42627-442
11100,42627-257
11100,42627-449
11100,70897-008
11100,75936-224
11100,75936-238
11100,75936-217
11100,75936-232
11100,42627-254
11100,42627-255
11100,42627-264
11100,75936-239
11100,42627-265
11100,42627-450
11101,0615-8009
11101,68071-2765
11101,68084-590
11101,71610-633
11101,82009-004
11101,55154-7289
11101,16714-176
11101,70518-1514
11101,71335-0295
11101,60505-2671
11101,63187-656
11101,0904-6293
11102,75981-909
11102,36800-192
11102,36800-513
11102,49035-909
11102,56062-909
11102,79481-0000
11102,0869-0909
11102,41250-909
11103,75987-010
11103,63629-8891
11103,67877-626
11103,69306-266
11103,70748-312
11103,0093-8107
11104,75987-070
11104,42794-086
11104,49884-006
11105,75987-080
11106,76020-200
11106,64942-2085
11106,69423-616
11106,79096-033
11106,64942-2084
11107,76045-008
11107,0641-6039
11107,0409-1893
11107,63323-451
11107,0641-6127
11108,76049-201
11108,76049-203
11108,76049-200
11109,76049-201
11109,76049-203
11109,76049-200
11110,76138-214
11110,76138-216
11110,76147-236
11110,68828-290
11110,75936-360
11111,76138-214
11111,69555-035
11111,58133-651
11111,76138-216
11111,70116-005
11111,70116-009
11111,70116-008
11112,76144-913
11112,76144-146
11112,76144-917
11113,76144-913
11113,76144-146
11113,76144-917
11114,76151-231
11115,76151-231
11115,76151-221
11116,76159-001
11116,76159-002
11117,76159-004
11117,76159-005
11117,76159-006
11118,0615-8078
11118,13107-001
11118,70518-2582
11118,70518-2819
11118,57664-510
11118,65862-001
11118,57237-007
11118,70518-2058
11118,60687-584
11118,63629-9255
11118,42291-494
11119,76162-894
11119,30142-043
11119,0869-0894
11119,13709-311
11119,82183-251
11120,76168-704
11120,50268-066
11120,0023-4554
11120,11822-9706
11120,50268-065
11120,0023-9205
11120,0023-5459
11120,70000-0089
11120,76168-351
11121,76168-707
11121,17312-405
11121,79903-028
11121,63736-238
11122,76168-707
11122,17312-405
11122,79903-028
11122,63736-238
11123,76176-014
11123,15828-881
11123,76176-126
11123,82699-002
11123,64942-1631
11123,76176-011
11123,82699-003
11123,15828-870
11123,20276-700
11123,76176-012
11123,82699-001
11123,76176-015
11123,72197-017
11123,76176-125
11123,50481-3300
11123,76176-016
11123,15828-871
11124,76176-563
11124,76176-564
11124,76176-032
11124,68599-5803
11124,66949-405
11125,76176-860
11126,76282-256
11126,65862-709
11126,0002-4184
11126,60687-266
11126,71335-2059
11126,0093-7290
11126,71335-1663
11126,0110-4184
11126,43598-505
11126,71610-053
11126,16714-213
11126,50228-306
11126,50268-694
11126,71209-082
11126,71335-1715
11126,71210-4184
11126,63629-8209
11126,72241-010
11126,0904-6902
11126,65162-057
11126,69097-825
11126,43353-253
11126,71335-1460
11126,71610-524
11126,50090-6177
11127,76282-336
11127,0904-7059
11127,68462-461
11127,69097-912
11127,23155-530
11127,0574-0145
11127,90096-141
11127,63629-8457
11127,63629-9279
11128,76282-642
11128,47335-633
11128,0186-1990
11128,69097-321
11128,16714-020
11128,0093-6817
11128,0781-7517
11129,76282-710
11129,69097-890
11129,15054-1090
11129,71161-115
11130,76297-006
11130,57826-420
11130,81839-782
11131,76309-400
11132,76309-400
11133,76309-400
11134,76318-643
11134,24275-0385
11134,24450-113
11134,49609-201
11134,69714-001
11134,72333-001
11134,73410-001
11134,40089-113
11134,13267-456
11134,65857-200
11134,70681-001
11134,76394-3812
11134,62072-456
11134,71162-001
11134,52670-552
11134,75913-113
11134,24562-004
11134,40028-513
11135,76333-127
11135,69367-305
11135,71205-937
11135,57664-686
11136,76344-8005
11136,82715-102
11136,61477-210
11136,69423-259
11136,71270-252
11136,22700-001
11136,61477-213
11136,72274-002
11136,76144-915
11136,69423-194
11137,76344-8005
11137,82735-200
11137,75936-203
11137,73474-0001
11137,71447-050
11137,75936-175
11137,69769-102
11138,76344-8005
11138,72251-001
11138,70116-004
11138,72251-003
11138,70116-006
11138,70116-007
11138,83294-101
11139,76348-410
11139,76348-409
11140,76348-424
11141,76348-424
11142,76348-424
11143,76348-430
11143,76348-431
11143,76348-810
11143,76348-423
11143,76348-800
11144,76348-430
11144,76348-423
11145,76348-430
11145,76348-423
11146,76348-458
11146,76348-456
11146,76348-454
11147,76348-465
11147,76348-432
11148,76348-465
11148,76348-432
11149,76348-465
11149,76348-432
11150,76348-500
11151,76348-590
11152,76348-640
11152,76348-414
11153,76348-640
11153,76348-414
11154,76348-960
11154,76348-605
11155,76354-910
11155,76354-919
11155,76354-928
11155,76354-866
11155,76354-869
11155,76354-911
11155,76354-922
11155,76354-915
11155,76354-929
11155,76354-870
11155,76354-925
11155,76354-926
11155,76354-872
11155,76354-914
11155,76354-913
11155,76354-871
11155,76354-918
11155,76354-927
11155,76354-867
11155,76354-873
11155,76354-916
11155,76354-921
11155,76354-865
11155,76354-868
11155,76354-920
11155,76354-924
11155,76354-864
11155,76354-912
11155,76354-917
11155,76354-923
11156,76354-910
11156,76354-919
11156,76354-928
11156,76354-866
11156,76354-869
11156,76354-911
11156,76354-922
11156,76354-915
11156,76354-929
11156,76354-870
11156,76354-925
11156,76354-926
11156,76354-872
11156,76354-914
11156,76354-913
11156,76354-871
11156,76354-918
11156,76354-927
11156,76354-867
11156,76354-873
11156,76354-916
11156,76354-921
11156,76354-865
11156,76354-868
11156,76354-920
11156,76354-924
11156,76354-864
11156,76354-912
11156,76354-917
11156,76354-923
11157,76378-017
11157,76378-021
11157,76378-022
11157,81591-001
11158,76383-036
11158,76383-040
11158,76383-048
11158,76383-042
11158,22431-132
11158,64024-008
11158,73786-100
11158,76383-034
11158,76383-037
11158,76383-044
11158,76383-046
11158,49852-301
11158,70108-032
11158,76743-001
11158,76383-038
11158,76383-049
11158,76383-050
11158,76383-045
11158,66949-906
11158,76383-035
11158,76383-039
11158,76383-041
11158,76383-043
11158,76383-047
11158,76383-033
11159,76398-007
11160,76398-007
11160,52410-8020
11160,77338-802
11160,52410-3066
11160,77338-306
11161,0615-8237
11161,0074-7325
11161,65841-639
11161,0074-6114
11161,55111-532
11161,62756-796
11161,55154-4759
11161,57237-106
11161,68001-472
11161,68382-031
11161,70518-0374
11161,70518-1749
11161,70518-3457
11161,0074-0805
11161,50268-258
11161,55111-529
11161,68382-106
11161,0832-7122
11161,29300-138
11161,63739-995
11161,70518-2665
11161,27241-115
11161,55154-3552
11161,60687-654
11161,65841-634
11161,68084-313
11161,68180-265
11161,65862-959
11161,70518-2017
11161,0615-8326
11161,0904-6615
11161,50090-4861
11161,68001-554
11161,60687-211
11161,70518-2527
11162,76420-038
11162,45865-897
11162,72189-393
11162,55700-523
11162,68788-7629
11162,61919-577
